bank_difference,native_class,hand,entry_mass,contrast,count,mean_bb,paired_descriptive_se_bb
first-new minus first-old,7,92o,0.009296117200453959,raise_minus_call,643,0.6743530283233861,0.5522502947687208
first-new minus first-old,8,T2o,0.009255431872587724,call_minus_fold,612,-0.10139091289681075,0.17819423658129127
first-new minus first-old,8,T2o,0.009255431872587724,raise_minus_fold,612,4.360595054971406,0.9315161447196819
first-new minus first-old,8,T2o,0.009255431872587724,raise_minus_call,612,4.461985967868216,0.9269778738805077
first-new minus first-old,9,J2o,0.009236259296157876,call_minus_fold,592,0.21751137253831718,0.24581326927120553
first-new minus first-old,9,J2o,0.009236259296157876,raise_minus_fold,592,9.5630978822235,0.8535046255493306
first-new minus first-old,9,J2o,0.009236259296157876,raise_minus_call,592,9.345586509685182,0.8626563489722154
first-new minus first-old,10,Q2o,0.009145610283355409,call_minus_fold,580,0.7934131592969877,0.3873755508436392
first-new minus first-old,10,Q2o,0.009145610283355409,raise_minus_fold,580,1.2805658630941743,0.5917430185700921
first-new minus first-old,10,Q2o,0.009145610283355409,raise_minus_call,580,0.4871527037971866,0.6681731138928932
first-new minus first-old,11,K2o,0.009055534566697113,call_minus_fold,619,0.018028827695744785,0.2703255154707365
first-new minus first-old,11,K2o,0.009055534566697113,raise_minus_fold,619,6.518503566823852,1.1724524171474853
first-new minus first-old,11,K2o,0.009055534566697113,raise_minus_call,619,6.500474739128107,1.1466137298934878
first-new minus first-old,12,A2o,0.008750471453727546,call_minus_fold,581,1.0257303829345867,0.4227165056419635
first-new minus first-old,12,A2o,0.008750471453727546,raise_minus_fold,581,-0.5481852733403425,1.0663184133984023
first-new minus first-old,12,A2o,0.008750471453727546,raise_minus_call,581,-1.5739156562749292,1.1104906806236352
first-new minus first-old,13,32s,0.00317094900525911,call_minus_fold,197,-0.08437961129805459,0.3898576194981585
first-new minus first-old,13,32s,0.00317094900525911,raise_minus_fold,197,7.010188362912361,1.2112258883710463
first-new minus first-old,13,32s,0.00317094900525911,raise_minus_call,197,7.094567974210415,1.271551448600793
first-new minus first-old,14,33,0.00474131789843658,call_minus_fold,334,0.271021142859693,0.39648002248683456
first-new minus first-old,14,33,0.00474131789843658,raise_minus_fold,334,-4.970359185568163,1.1699428645591838
first-new minus first-old,14,33,0.00474131789843658,raise_minus_call,334,-5.241380328427855,1.1668182155338556
first-new minus first-old,15,43o,0.009457166113881007,call_minus_fold,591,-1.1879753755859537,0.2893176541958838
first-new minus first-old,15,43o,0.009457166113881007,raise_minus_fold,591,1.385249351328006,0.5151598117640017
first-new minus first-old,15,43o,0.009457166113881007,raise_minus_call,591,2.57322472691396,0.5830790832828351
first-new minus first-old,16,53o,0.009379629648889725,call_minus_fold,619,-0.2793002195141719,0.2102192553184757
first-new minus first-old,16,53o,0.009379629648889725,raise_minus_fold,619,0.49178676638730195,0.5017196446184472
first-new minus first-old,16,53o,0.009379629648889725,raise_minus_call,619,0.7710869859014738,0.5178898406322345
first-new minus first-old,17,63o,0.00937987656758616,call_minus_fold,601,-0.330417784369261,0.20677947814201156
first-new minus first-old,17,63o,0.00937987656758616,raise_minus_fold,601,2.7124540554834855,0.9279762283225585
first-new minus first-old,17,63o,0.00937987656758616,raise_minus_call,601,3.0428718398527463,0.9483670816106081
first-new minus first-old,18,73o,0.009346561760138525,call_minus_fold,640,-1.2195464052778529,0.3177243833861648
first-new minus first-old,18,73o,0.009346561760138525,raise_minus_fold,640,-8.722386204990418,0.7366160794713765
first-new minus first-old,18,73o,0.009346561760138525,raise_minus_call,640,-7.5028397997125635,0.7882916198054802
first-new minus first-old,19,83o,0.009312227661772707,call_minus_fold,588,0.20259911149581053,0.1732114900243831
first-new minus first-old,19,83o,0.009312227661772707,raise_minus_fold,588,9.279864140713883,0.7697356990678021
first-new minus first-old,19,83o,0.009312227661772707,raise_minus_call,588,9.077265029218072,0.772581426349913
first-new minus first-old,20,93o,0.009246641620033112,call_minus_fold,608,-0.9140140619470231,0.26819397901152825
first-new minus first-old,20,93o,0.009246641620033112,raise_minus_fold,608,1.2379978809616146,0.502402900390269
first-new minus first-old,20,93o,0.009246641620033112,raise_minus_call,608,2.1520119429086377,0.55958510191001
first-new minus first-old,21,T3o,0.009205956292166879,call_minus_fold,589,-0.704033646157341,0.24078162423579802
first-new minus first-old,21,T3o,0.009205956292166879,raise_minus_fold,589,0.958628907197161,0.5242887290516162
first-new minus first-old,21,T3o,0.009205956292166879,raise_minus_call,589,1.662662553354502,0.5700319645020065
first-new minus first-old,22,J3o,0.00918678371573703,call_minus_fold,640,2.9891505131055016,0.4412762417170432
first-new minus first-old,22,J3o,0.00918678371573703,raise_minus_fold,640,1.6774766951125486,0.5199119075481381
first-new minus first-old,22,J3o,0.00918678371573703,raise_minus_call,640,-1.311673817992953,0.6468177089081388
first-new minus first-old,23,Q3o,0.009096134702934562,call_minus_fold,606,2.499574761346389,0.3794008064024716
first-new minus first-old,23,Q3o,0.009096134702934562,raise_minus_fold,606,1.5872488544969008,0.5362378426061566
first-new minus first-old,23,Q3o,0.009096134702934562,raise_minus_call,606,-0.9123259068494883,0.6293376635295852
first-new minus first-old,24,K3o,0.009006058986276266,call_minus_fold,578,-0.3588265061703373,0.258875049756921
first-new minus first-old,24,K3o,0.009006058986276266,raise_minus_fold,578,-0.3196612074452466,0.5318735266210672
first-new minus first-old,24,K3o,0.009006058986276266,raise_minus_call,578,0.03916529872509071,0.5736183295407602
first-new minus first-old,25,A3o,0.00871117416475761,call_minus_fold,564,0.30390674658527816,0.3097959286277703
first-new minus first-old,25,A3o,0.00871117416475761,raise_minus_fold,564,0.6109422451117762,0.8233971602219068
first-new minus first-old,25,A3o,0.00871117416475761,raise_minus_call,564,0.30703549852649803,0.8004109219109701
first-new minus first-old,26,42s,0.0031688804832390063,call_minus_fold,218,-1.3606780016536544,0.48280133513224327
first-new minus first-old,26,42s,0.0031688804832390063,raise_minus_fold,218,-6.144591752574818,1.2137684225681185
first-new minus first-old,26,42s,0.0031688804832390063,raise_minus_call,218,-4.7839137509211636,1.204816338160258
first-new minus first-old,27,43s,0.0031523886235230235,call_minus_fold,234,-0.4957937144128457,0.34755617609572864
first-new minus first-old,27,43s,0.0031523886235230235,raise_minus_fold,234,7.266837453464779,1.389411895943924
first-new minus first-old,27,43s,0.0031523886235230235,raise_minus_call,234,7.762631167877625,1.327717203160785
first-new minus first-old,28,44,0.004735112089351418,call_minus_fold,323,-0.16566356540377072,0.4258717621321391
first-new minus first-old,28,44,0.004735112089351418,raise_minus_fold,323,-0.20034851023666306,0.800786911536498
first-new minus first-old,28,44,0.004735112089351418,raise_minus_call,323,-0.034684944832892285,0.8072629067567013
first-new minus first-old,29,54o,0.00937342408266976,call_minus_fold,621,-0.33131653038695474,0.19163353413416637
first-new minus first-old,29,54o,0.00937342408266976,raise_minus_fold,621,0.48690356404155527,0.5478616355588354
first-new minus first-old,29,54o,0.00937342408266976,raise_minus_call,621,0.8182200944285101,0.556087382720121
first-new minus first-old,30,64o,0.009373671001366192,call_minus_fold,579,-0.1027420309051639,0.2765462350373597
first-new minus first-old,30,64o,0.009373671001366192,raise_minus_fold,579,0.01850795064097983,0.5840671035241167
first-new minus first-old,30,64o,0.009373671001366192,raise_minus_call,579,0.12124998154614376,0.6360151304942047
first-new minus first-old,31,74o,0.00934035619391856,call_minus_fold,611,0.9583052370380079,0.2990958906314502
first-new minus first-old,31,74o,0.00934035619391856,raise_minus_fold,611,0.4765696122145862,0.5040260558375051
first-new minus first-old,31,74o,0.00934035619391856,raise_minus_call,611,-0.48173562482342164,0.537271024232983
first-new minus first-old,32,84o,0.009306022095552742,call_minus_fold,613,-0.18384082985729464,0.20037433571097674
first-new minus first-old,32,84o,0.009306022095552742,raise_minus_fold,613,6.078636348044474,0.6981568356295198
first-new minus first-old,32,84o,0.009306022095552742,raise_minus_call,613,6.2624771779017685,0.6920111748908377
first-new minus first-old,33,94o,0.009240436053813146,call_minus_fold,611,-1.805306364418616,0.38045420490620513
first-new minus first-old,33,94o,0.009240436053813146,raise_minus_fold,611,1.0696141416881464,0.49688884562770474
first-new minus first-old,33,94o,0.009240436053813146,raise_minus_call,611,2.874920506106762,0.6077364713939903
first-new minus first-old,34,T4o,0.009199750725946912,call_minus_fold,557,3.5134979174344005,0.5423898048561093
first-new minus first-old,34,T4o,0.009199750725946912,raise_minus_fold,557,0.7250997061235347,0.5380422703980571
first-new minus first-old,34,T4o,0.009199750725946912,raise_minus_call,557,-2.788398211310866,0.698336971786596
first-new minus first-old,35,J4o,0.009180578149517064,call_minus_fold,625,0.011414121927903245,0.2188365420459664
first-new minus first-old,35,J4o,0.009180578149517064,raise_minus_fold,625,-3.801635553841849,0.6955878451763119
first-new minus first-old,35,J4o,0.009180578149517064,raise_minus_call,625,-3.8130496757697516,0.7052369893492295
first-new minus first-old,36,Q4o,0.009089929136714596,call_minus_fold,578,-0.5191126820531834,0.23882373329612422
first-new minus first-old,36,Q4o,0.009089929136714596,raise_minus_fold,578,-8.349502450375356,1.0592684728822286
first-new minus first-old,36,Q4o,0.009089929136714596,raise_minus_call,578,-7.830389768322173,1.0332076274902884
first-new minus first-old,37,K4o,0.0089998534200563,call_minus_fold,598,0.5654599250016473,0.30771408087395935
first-new minus first-old,37,K4o,0.0089998534200563,raise_minus_fold,598,5.305758919864919,0.6970772000128411
first-new minus first-old,37,K4o,0.0089998534200563,raise_minus_call,598,4.740298994863272,0.7137691987198582
first-new minus first-old,38,A4o,0.008706783739295723,call_minus_fold,553,0.12399816366766934,0.3622840590939667
first-new minus first-old,38,A4o,0.008706783739295723,raise_minus_fold,553,0.3885834253979921,0.5053247985643287
first-new minus first-old,38,A4o,0.008706783739295723,raise_minus_call,553,0.26458526173032276,0.5999151755719854
first-new minus first-old,39,52s,0.0031430349955735267,call_minus_fold,218,7.2090390812508325,1.3634694565328276
first-new minus first-old,39,52s,0.0031430349955735267,raise_minus_fold,218,-7.206700959354126,1.3166700408991492
first-new minus first-old,39,52s,0.0031430349955735267,raise_minus_call,218,-14.415740040604959,2.0823585849120714
first-new minus first-old,40,53s,0.0031265820393601806,call_minus_fold,185,-0.9421477794181395,0.3935219966654486
first-new minus first-old,40,53s,0.0031265820393601806,raise_minus_fold,185,0.2357978779597394,0.8534484577457991
first-new minus first-old,40,53s,0.0031265820393601806,raise_minus_call,185,1.1779456573778788,0.9030871524510794
first-new minus first-old,41,54s,0.0031308951109540934,call_minus_fold,203,3.0502582371725646,1.038389091857293
first-new minus first-old,41,54s,0.0031308951109540934,raise_minus_fold,203,4.229941677730994,1.18735574262092
first-new minus first-old,41,54s,0.0031308951109540934,raise_minus_call,203,1.1796834405584296,1.1930976299703615
first-new minus first-old,42,55,0.004657575877138198,call_minus_fold,316,0.21340851087713752,0.4902253518792845
first-new minus first-old,42,55,0.004657575877138198,raise_minus_fold,316,-1.9271985641193696,1.1390461284726108
first-new minus first-old,42,55,0.004657575877138198,raise_minus_call,316,-2.140607074996507,1.1977977444754428
first-new minus first-old,43,65o,0.00929613453637491,call_minus_fold,637,0.1705710539412426,0.23977701195256312
first-new minus first-old,43,65o,0.00929613453637491,raise_minus_fold,637,-4.682700107442557,0.5952070251146968
first-new minus first-old,43,65o,0.00929613453637491,raise_minus_call,637,-4.853271161383799,0.6242689638542014
first-new minus first-old,44,75o,0.009262819728927278,call_minus_fold,616,-0.20227455352672788,0.18621853074059894
first-new minus first-old,44,75o,0.009262819728927278,raise_minus_fold,616,1.0514875270225248,0.9711021842549986
first-new minus first-old,44,75o,0.009262819728927278,raise_minus_call,616,1.2537620805492524,0.9660022128789608
first-new minus first-old,45,85o,0.00922848563056146,call_minus_fold,584,0.29137816796948024,0.1973469750915178
first-new minus first-old,45,85o,0.00922848563056146,raise_minus_fold,584,3.215419113060125,0.517030900801061
first-new minus first-old,45,85o,0.00922848563056146,raise_minus_call,584,2.924040945090644,0.5101911639154124
first-new minus first-old,46,95o,0.009162899588821865,call_minus_fold,554,0.0032900079775605674,0.22941257088825853
first-new minus first-old,46,95o,0.009162899588821865,raise_minus_fold,554,-0.9088970148086589,0.6597725805227177
first-new minus first-old,46,95o,0.009162899588821865,raise_minus_call,554,-0.9121870227862195,0.6267593952919813
first-new minus first-old,47,T5o,0.00912221426095563,call_minus_fold,603,0.2527618615784821,0.19820244257884442
first-new minus first-old,47,T5o,0.00912221426095563,raise_minus_fold,603,8.926447038008554,0.8675053161128167
first-new minus first-old,47,T5o,0.00912221426095563,raise_minus_call,603,8.673685176430073,0.8400841551569164
first-new minus first-old,48,J5o,0.009103041684525784,call_minus_fold,584,0.08415666007925793,0.18727461023918457
first-new minus first-old,48,J5o,0.009103041684525784,raise_minus_fold,584,-1.7483195765055575,0.7382920480296635
first-new minus first-old,48,J5o,0.009103041684525784,raise_minus_call,584,-1.8324762365848155,0.726919861854744
first-new minus first-old,49,Q5o,0.009012392671723315,call_minus_fold,604,-0.3127070307279655,0.24571969076054764
first-new minus first-old,49,Q5o,0.009012392671723315,raise_minus_fold,604,0.35593275071989344,0.5463645216343339
first-new minus first-old,49,Q5o,0.009012392671723315,raise_minus_call,604,0.668639781447859,0.5319600510823735
first-new minus first-old,50,K5o,0.008922321679882108,call_minus_fold,596,-0.03632339398358686,0.21153588623233768
first-new minus first-old,50,K5o,0.008922321679882108,raise_minus_fold,596,5.000771076081627,1.3329932970595326
first-new minus first-old,50,K5o,0.008922321679882108,raise_minus_call,596,5.037094470065214,1.3710082837053996
first-new minus first-old,51,A5o,0.008629658602692861,call_minus_fold,613,-0.36075385941141236,0.2951049016318447
first-new minus first-old,51,A5o,0.008629658602692861,raise_minus_fold,613,-5.5167921371944235,1.0269263041893235
first-new minus first-old,51,A5o,0.008629658602692861,raise_minus_call,613,-5.156038277783011,1.0660860447391522
first-new minus first-old,52,62s,0.003143117301803553,call_minus_fold,186,2.922192517360933,1.4533054166316184
first-new minus first-old,52,62s,0.003143117301803553,raise_minus_fold,186,-2.2997328855533237,1.2627587081736515
first-new minus first-old,52,62s,0.003143117301803553,raise_minus_call,186,-5.221925402914257,1.7184282441048855
first-new minus first-old,53,63s,0.00312662544208757,call_minus_fold,208,1.8511441999832594,0.5248742844668594
first-new minus first-old,53,63s,0.00312662544208757,raise_minus_fold,208,-0.2895726891936644,0.6900019986122
first-new minus first-old,53,63s,0.00312662544208757,raise_minus_call,208,-2.140716889176924,0.918694067300409
first-new minus first-old,54,64s,0.003124612815858345,call_minus_fold,218,-0.373478072931405,0.374964257598855
first-new minus first-old,54,64s,0.003124612815858345,raise_minus_fold,218,-6.580756426133931,1.2128318938802691
first-new minus first-old,54,64s,0.003124612815858345,raise_minus_call,218,-6.207278353202526,1.1825511489845313
first-new minus first-old,55,65s,0.003105130327599686,call_minus_fold,199,1.2013238150820367,0.5046757038124172
first-new minus first-old,55,65s,0.003105130327599686,raise_minus_fold,199,7.191569864021582,1.5257119124525518
first-new minus first-old,55,65s,0.003105130327599686,raise_minus_call,199,5.990246048939546,1.5437870064934527
first-new minus first-old,56,66,0.004657822776008899,call_minus_fold,320,-0.46895940920258256,0.4701658342634537
first-new minus first-old,56,66,0.004657822776008899,raise_minus_fold,320,-0.1326198184746864,1.3822477849881103
first-new minus first-old,56,66,0.004657822776008899,raise_minus_call,320,0.33633959072789626,1.356722434603971
first-new minus first-old,57,76o,0.009263066647623712,call_minus_fold,646,0.11919827588136832,0.23009472877032894
first-new minus first-old,57,76o,0.009263066647623712,raise_minus_fold,646,-2.7630628753590365,0.9134979874241336
first-new minus first-old,57,76o,0.009263066647623712,raise_minus_call,646,-2.882261151240405,0.920136714098719
first-new minus first-old,58,86o,0.009228732549257894,call_minus_fold,609,-0.3451684379894605,0.2100649835295196
first-new minus first-old,58,86o,0.009228732549257894,raise_minus_fold,609,-2.994743017415107,1.0577773500552967
first-new minus first-old,58,86o,0.009228732549257894,raise_minus_call,609,-2.6495745794256464,1.0390875777154924
first-new minus first-old,59,96o,0.009163146507518297,call_minus_fold,602,-3.391201990422408,0.7223818740958021
first-new minus first-old,59,96o,0.009163146507518297,raise_minus_fold,602,0.05818184168895685,0.49931238627607705
first-new minus first-old,59,96o,0.009163146507518297,raise_minus_call,602,3.449383832111365,0.8894671572534811
first-new minus first-old,60,T6o,0.009122461179652064,call_minus_fold,603,-0.2266084467372564,0.20514649815828914
first-new minus first-old,60,T6o,0.009122461179652064,raise_minus_fold,603,-2.7305254645335486,0.9223401534945357
first-new minus first-old,60,T6o,0.009122461179652064,raise_minus_call,603,-2.5039170177962924,0.9152758345501704
first-new minus first-old,61,J6o,0.009103288603222215,call_minus_fold,559,-2.9008684972982297,0.5652437286665462
first-new minus first-old,61,J6o,0.009103288603222215,raise_minus_fold,559,-1.183026176138207,0.730897159739576
first-new minus first-old,61,J6o,0.009103288603222215,raise_minus_call,559,1.7178423211600227,0.9540513114905985
first-new minus first-old,62,Q6o,0.009012639590419749,call_minus_fold,545,-0.9124741450973411,0.3225784930262461
first-new minus first-old,62,Q6o,0.009012639590419749,raise_minus_fold,545,-6.518823908202344,0.9497428028015971
first-new minus first-old,62,Q6o,0.009012639590419749,raise_minus_call,545,-5.606349763105003,0.920176270093402
first-new minus first-old,63,K6o,0.008922569928609137,call_minus_fold,546,-0.013463225396189193,0.24396048832447756
first-new minus first-old,63,K6o,0.008922569928609137,raise_minus_fold,546,3.0179320329440196,1.3453692116022642
first-new minus first-old,63,K6o,0.008922569928609137,raise_minus_call,546,3.031395258340209,1.3211331509771576
first-new minus first-old,64,A6o,0.008629688899514034,call_minus_fold,546,-0.1009603798294218,0.33091921360768023
first-new minus first-old,64,A6o,0.008629688899514034,raise_minus_fold,546,-5.321157194732872,1.15594147369736
first-new minus first-old,64,A6o,0.008629688899514034,raise_minus_call,546,-5.22019681490345,1.1399322442651503
first-new minus first-old,65,72s,0.0031320123662733814,call_minus_fold,205,0.4309878444447569,0.4727369550513716
first-new minus first-old,65,72s,0.0031320123662733814,raise_minus_fold,205,1.54029148001541,1.1656956468560646
first-new minus first-old,65,72s,0.0031320123662733814,raise_minus_call,205,1.1093036355706531,1.106581519502882
first-new minus first-old,66,73s,0.003115520506557398,call_minus_fold,213,-0.1918661323058373,0.2307803776235213
first-new minus first-old,66,73s,0.003115520506557398,raise_minus_fold,213,-1.2387959146894398,0.728719167372176
first-new minus first-old,66,73s,0.003115520506557398,raise_minus_call,213,-1.0469297823836026,0.7025164320116244
first-new minus first-old,67,74s,0.0031134519845372947,call_minus_fold,231,-0.0990436300750694,0.4097233446317603
first-new minus first-old,67,74s,0.0031134519845372947,raise_minus_fold,231,0.08552311727257282,1.3509860800907563
first-new minus first-old,67,74s,0.0031134519845372947,raise_minus_call,231,0.18456674734764222,1.3680832172874926
first-new minus first-old,68,75s,0.0030925460922791082,call_minus_fold,214,-1.2285534467009593,0.4662414163820078
first-new minus first-old,68,75s,0.0030925460922791082,raise_minus_fold,214,-1.1712937639838161,0.6919171225491205
first-new minus first-old,68,75s,0.0030925460922791082,raise_minus_call,214,0.05725968271714347,0.8009489254289169
first-new minus first-old,69,76s,0.003094107729029421,call_minus_fold,209,0.04368694248209593,0.3357720273738852
first-new minus first-old,69,76s,0.003094107729029421,raise_minus_fold,209,2.394529243751262,1.8970085767206635
first-new minus first-old,69,76s,0.003094107729029421,raise_minus_call,209,2.3508423012691666,1.9021018940467196
first-new minus first-old,70,77,0.004624507869432617,call_minus_fold,325,0.5566343605187186,0.5631449096547684
first-new minus first-old,70,77,0.004624507869432617,raise_minus_fold,325,2.909087832938646,1.604871615432805
first-new minus first-old,70,77,0.004624507869432617,raise_minus_call,325,2.3524534724199277,1.4733960966405013
first-new minus first-old,71,87o,0.009195417741810262,call_minus_fold,584,1.513434204858053,0.518812690762998
first-new minus first-old,71,87o,0.009195417741810262,raise_minus_fold,584,2.081315068983438,0.9048682011772725
first-new minus first-old,71,87o,0.009195417741810262,raise_minus_call,584,0.567880864125385,0.9240923660443636
first-new minus first-old,72,97o,0.009129831700070664,call_minus_fold,628,0.4692954381159949,0.3155383898664161
first-new minus first-old,72,97o,0.009129831700070664,raise_minus_fold,628,9.19297698548106,0.9864608684018865
first-new minus first-old,72,97o,0.009129831700070664,raise_minus_call,628,8.723681547365064,0.983783501750729
first-new minus first-old,73,T7o,0.009089146372204432,call_minus_fold,592,0.28172833548126147,0.2255537916487779
first-new minus first-old,73,T7o,0.009089146372204432,raise_minus_fold,592,0.005504258897368992,0.5786262289439934
first-new minus first-old,73,T7o,0.009089146372204432,raise_minus_call,592,-0.27622407658389253,0.5956831328958534
first-new minus first-old,74,J7o,0.009069973795774582,call_minus_fold,561,0.2610507865727176,0.21148330830870474
first-new minus first-old,74,J7o,0.009069973795774582,raise_minus_fold,561,0.8353421371066655,0.6635196635403814
first-new minus first-old,74,J7o,0.009069973795774582,raise_minus_call,561,0.5742913505339479,0.6606268496489931
first-new minus first-old,75,Q7o,0.008979324782972116,call_minus_fold,560,-0.07683999573618176,0.27519560605041543
first-new minus first-old,75,Q7o,0.008979324782972116,raise_minus_fold,560,0.6811653227319177,0.6123014396043699
first-new minus first-old,75,Q7o,0.008979324782972116,raise_minus_call,560,0.7580053184680995,0.6380789718157253
first-new minus first-old,76,K7o,0.008889249585588644,call_minus_fold,634,2.0605999651050424,0.4583322030625514
first-new minus first-old,76,K7o,0.008889249585588644,raise_minus_fold,634,-2.6807818751407497,0.9244627410127769
first-new minus first-old,76,K7o,0.008889249585588644,raise_minus_call,634,-4.741381840245792,1.0755138798506645
first-new minus first-old,77,A7o,0.008596451115028006,call_minus_fold,556,0.3570639925598446,0.25461056780727254
first-new minus first-old,77,A7o,0.008596451115028006,raise_minus_fold,556,-0.8351409382209027,1.147544526569585
first-new minus first-old,77,A7o,0.008596451115028006,raise_minus_call,556,-1.1922049307807474,1.1186405922358154
first-new minus first-old,78,82s,0.003120567667112555,call_minus_fold,192,0.173141248982274,0.42464745852130814
first-new minus first-old,78,82s,0.003120567667112555,raise_minus_fold,192,-1.2844948946342765,0.9461805575866277
first-new minus first-old,78,82s,0.003120567667112555,raise_minus_call,192,-1.4576361436165504,1.037696812430282
first-new minus first-old,79,83s,0.0031040758073965723,call_minus_fold,219,-2.1580029787102575,1.0995872229375814
first-new minus first-old,79,83s,0.0031040758073965723,raise_minus_fold,219,-2.4847074743410507,0.8688846699882077
first-new minus first-old,79,83s,0.0031040758073965723,raise_minus_call,219,-0.32670449563079285,1.4820339856427491
first-new minus first-old,80,84s,0.0031020072853764685,call_minus_fold,189,-0.0019183836415931537,0.5618945509163543
first-new minus first-old,80,84s,0.0031020072853764685,raise_minus_fold,189,4.754773437593641,1.074329344077083
first-new minus first-old,80,84s,0.0031020072853764685,raise_minus_call,189,4.7566918212352345,1.225412736031871
first-new minus first-old,81,85s,0.0030766711611621336,call_minus_fold,196,0.0015790903542163537,0.3672357724906947
first-new minus first-old,81,85s,0.0030766711611621336,raise_minus_fold,196,-2.2145672506895657,1.5464185684420195
first-new minus first-old,81,85s,0.0030766711611621336,raise_minus_call,196,-2.2161463410437823,1.4932027682127775
first-new minus first-old,82,86s,0.0030826649524687264,call_minus_fold,193,-2.0221669845281105,0.9942564446428814
first-new minus first-old,82,86s,0.0030826649524687264,raise_minus_fold,193,-6.54019817025655,1.3270067994527734
first-new minus first-old,82,86s,0.0030826649524687264,raise_minus_call,193,-4.518031185728439,1.377123354584121
first-new minus first-old,83,87s,0.003071559958948295,call_minus_fold,205,-0.08161670038999633,0.6703093546076603
first-new minus first-old,83,87s,0.003071559958948295,raise_minus_fold,205,-1.8030403797710761,1.5671086660192437
first-new minus first-old,83,87s,0.003071559958948295,raise_minus_call,205,-1.7214236793810798,1.3100331566087506
first-new minus first-old,84,88,0.004590173593626515,call_minus_fold,311,2.459665913291117,1.1649181321869322
first-new minus first-old,84,88,0.004590173593626515,raise_minus_fold,311,0.7083162555976626,1.8593508310365634
first-new minus first-old,84,88,0.004590173593626515,raise_minus_call,311,-1.7513496576934542,1.9684558167821429
first-new minus first-old,85,98o,0.009095536099493505,call_minus_fold,644,0.8701739366914613,0.2794648356840292
first-new minus first-old,85,98o,0.009095536099493505,raise_minus_fold,644,2.1790435543724884,0.8979579423981194
first-new minus first-old,85,98o,0.009095536099493505,raise_minus_call,644,1.3088696176810273,0.8826118726071358
first-new minus first-old,86,T8o,0.009054823459607524,call_minus_fold,597,0.0074658983854845986,0.29519076296349395
first-new minus first-old,86,T8o,0.009054823459607524,raise_minus_fold,597,1.145721337683794,0.5439070185205677
first-new minus first-old,86,T8o,0.009054823459607524,raise_minus_call,597,1.1382554392983095,0.6196020561427278
first-new minus first-old,87,J8o,0.009035639697408766,call_minus_fold,613,0.466138068486509,0.27718159682277116
first-new minus first-old,87,J8o,0.009035639697408766,raise_minus_fold,613,0.1777998348067009,0.8305219606309777
first-new minus first-old,87,J8o,0.009035639697408766,raise_minus_call,613,-0.28833823367980804,0.8442324473510643
first-new minus first-old,88,Q8o,0.008944991632856244,call_minus_fold,581,0.3972003062338321,0.2753989336301739
first-new minus first-old,88,Q8o,0.008944991632856244,raise_minus_fold,581,-1.4074091016825216,0.8311074271440984
first-new minus first-old,88,Q8o,0.008944991632856244,raise_minus_call,581,-1.8046094079163537,0.846186943587365
first-new minus first-old,89,K8o,0.008870288926542031,call_minus_fold,602,-0.11492313783139024,0.22340950863855744
first-new minus first-old,89,K8o,0.008870288926542031,raise_minus_fold,602,-2.12890380871398,0.7771453770280125
first-new minus first-old,89,K8o,0.008870288926542031,raise_minus_call,602,-2.0139806708825896,0.8192614855014245
first-new minus first-old,90,A8o,0.008562270572889864,call_minus_fold,560,-2.0212729809069905,0.5426877871564992
first-new minus first-old,90,A8o,0.008562270572889864,raise_minus_fold,560,-0.10439586530095121,0.9855595994865638
first-new minus first-old,90,A8o,0.008562270572889864,raise_minus_call,560,1.9168771156060396,1.0271442937824375
first-new minus first-old,91,92s,0.0030987056537618175,call_minus_fold,209,-1.9504293474310799,0.631480273628969
first-new minus first-old,91,92s,0.0030987056537618175,raise_minus_fold,209,0.5203091327130017,0.8052573459091178
first-new minus first-old,91,92s,0.0030987056537618175,raise_minus_call,209,2.4707384801440817,0.991741558912561
first-new minus first-old,92,93s,0.003082213794045835,call_minus_fold,202,-0.563403184501017,0.5470205253584778
first-new minus first-old,92,93s,0.003082213794045835,raise_minus_fold,202,1.9487327090589157,0.9439011242398422
first-new minus first-old,92,93s,0.003082213794045835,raise_minus_call,202,2.5121358935599325,0.9101422603181464
first-new minus first-old,93,94s,0.003080145272025731,call_minus_fold,198,-0.1613002772454039,0.49714855556147564
first-new minus first-old,93,94s,0.003080145272025731,raise_minus_fold,198,-7.111676530649386,1.2341539543643927
first-new minus first-old,93,94s,0.003080145272025731,raise_minus_call,198,-6.950376253403983,1.2885379682090337
first-new minus first-old,94,95s,0.0030551849830528464,call_minus_fold,178,0.3239237610718701,0.498965362956043
first-new minus first-old,94,95s,0.0030551849830528464,raise_minus_fold,178,-3.745941467616341,1.8475439115880128
first-new minus first-old,94,95s,0.0030551849830528464,raise_minus_call,178,-4.0698652286882115,1.8021131910751433
first-new minus first-old,95,96s,0.003060802798850952,call_minus_fold,192,-4.21099762293837,1.224633415897043
first-new minus first-old,95,96s,0.003060802798850952,raise_minus_fold,192,2.316188035975531,1.2797981819585829
first-new minus first-old,95,96s,0.003060802798850952,raise_minus_call,192,6.527185658913901,1.9419118002803364
first-new minus first-old,96,97s,0.0030496971044909785,call_minus_fold,202,-0.20833337119157908,0.6026678529734056
first-new minus first-old,96,97s,0.0030496971044909785,raise_minus_fold,202,-7.658268163196262,1.4003461061030529
first-new minus first-old,96,97s,0.0030496971044909785,raise_minus_call,202,-7.449934792004682,1.2957521752387458
